Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpPeriod
17,56.93,-25905.30,-128.244059,0.835466,-0.715843,-0.876014,56.930693069306926,33.8762,202,18
152,56.79,-12419.48,-153.326914,0.813257,-0.653699,-0.783290,56.79012345679012,18.6636,81,153
151,56.79,-12422.85,-153.368519,0.813200,-0.653760,-0.785183,56.79012345679012,18.6669,81,152
148,56.79,-12622.02,-155.827407,0.812316,-0.724669,-0.798706,56.79012345679012,17.1104,81,149
147,56.79,-12622.02,-155.827407,0.812316,-0.724669,-0.798706,56.79012345679012,17.1104,81,148
167,56.76,-12208.78,-164.983514,0.802170,-0.575570,-0.842948,56.756756756756758,20.4902,74,168
165,56.76,-12559.44,-169.722162,0.795911,-0.583325,-0.849938,56.756756756756758,20.7985,74,166
164,56.76,-12557.83,-169.700405,0.795936,-0.582797,-0.842592,56.756756756756758,20.8110,74,165
199,56.72,-11216.99,-167.417761,0.808441,-0.584403,-0.888850,56.71641791044776,18.1618,67,200
54,56.69,-19209.06,-151.252441,0.811834,-0.642045,-0.887935,56.69291338582677,27.4434,127,55
2,56.61,-40554.53,-116.536006,0.836879,-0.681085,-1.082460,56.609195402298852,50.6346,348,3
14,56.60,-28744.42,-135.586887,0.819201,-0.768933,-0.959428,56.60377358490566,35.4690,212,15
8,56.59,-33365.65,-129.324225,0.816293,-0.850987,-1.032949,56.589147286821706,37.5492,258,9
9,56.57,-32720.22,-130.359442,0.810484,-0.907163,-1.018241,56.573705179282875,35.4030,251,10
57,56.45,-17180.39,-138.551532,0.826087,-0.672255,-0.796482,56.451612903225815,23.9665,124,58
53,56.35,-20318.34,-161.256667,0.798778,-0.655268,-0.940234,56.349206349206348,28.4424,126,54
52,56.35,-20138.38,-159.828413,0.798707,-0.683222,-0.943873,56.349206349206348,27.3766,126,53
51,56.25,-20849.93,-162.890078,0.795479,-0.720134,-0.963476,56.25,26.8911,128,52
7,56.18,-36788.68,-137.785318,0.807201,-0.869045,-1.135506,56.17977528089888,40.5255,267,8
166,56.16,-13321.39,-182.484795,0.782103,-0.599000,-0.936755,56.164383561643838,21.4830,73,167
43,56.12,-23929.71,-172.156187,0.791240,-0.737150,-1.014656,56.115107913669057,30.0267,139,44
58,56.10,-18264.81,-148.494390,0.814522,-0.686144,-0.852191,56.09756097560976,24.9635,123,59
161,56.00,-13542.37,-180.564933,0.784399,-0.576057,-0.889331,56.000000000000007,22.6256,75,162
6,55.91,-39404.79,-141.235806,0.804478,-0.819430,-1.216432,55.913978494623649,44.6734,279,7
56,55.91,-19315.55,-152.090945,0.808993,-0.699977,-0.889256,55.905511811023622,25.8779,127,57
163,55.84,-14896.09,-193.455714,0.769726,-0.617904,-0.973293,55.844155844155843,23.1996,77,164
162,55.84,-14173.50,-184.071429,0.780897,-0.587930,-0.919217,55.844155844155843,23.1996,77,163
160,55.84,-14101.80,-183.140260,0.780055,-0.643008,-0.924685,55.844155844155843,21.5441,77,161
159,55.84,-14101.80,-183.140260,0.780055,-0.643008,-0.924685,55.844155844155843,21.5441,77,160
158,55.84,-14101.80,-183.140260,0.780055,-0.643008,-0.924685,55.844155844155843,21.5441,77,159
5,55.82,-40565.46,-138.922808,0.810114,-0.735748,-1.250938,55.821917808219176,48.6884,292,6
82,55.75,-19429.35,-171.941150,0.784361,-0.877006,-0.950330,55.752212389380531,21.7884,113,83
80,55.75,-19405.03,-171.725929,0.790260,-0.875545,-0.932296,55.752212389380531,21.7903,113,81
79,55.75,-19405.03,-171.725929,0.790260,-0.875545,-0.932296,55.752212389380531,21.7903,113,80
95,55.56,-19634.38,-181.799815,0.787865,-0.665861,-1.016718,55.555555555555557,26.8932,108,96
64,55.46,-20057.50,-168.550420,0.797240,-0.657779,-0.966143,55.462184873949582,28.0376,119,65
92,55.45,-20151.97,-183.199727,0.778932,-0.804571,-1.033567,55.454545454545453,24.0635,110,93
60,55.37,-20504.38,-169.457686,0.794435,-0.662624,-0.985254,55.371900826446286,28.4478,121,61
81,55.36,-20514.50,-183.165179,0.771576,-0.883081,-0.996249,55.357142857142861,22.8471,112,82
99,55.34,-20382.88,-197.892039,0.773939,-0.727015,-1.080234,55.339805825242713,26.0432,103,100
77,55.26,-20824.98,-182.675263,0.774444,-0.915204,-1.003608,55.26315789473685,22.3688,114,78
76,55.26,-20824.44,-182.670526,0.774449,-0.915202,-1.002699,55.26315789473685,22.3683,114,77
1,55.16,-51904.77,-141.045571,0.784648,-0.861383,-1.442170,55.163043478260867,56.3386,368,2
44,55.15,-26847.39,-197.407279,0.755493,-0.766680,-1.174138,55.147058823529413,32.4946,136,45
94,55.14,-20646.49,-192.957850,0.774243,-0.709410,-1.105822,55.140186915887845,26.8851,107,95
70,55.08,-21878.30,-185.409322,0.773438,-0.772427,-1.076278,55.084745762711862,26.9377,118,71
69,55.08,-21865.23,-185.298559,0.773846,-0.772322,-1.062977,55.084745762711862,26.9253,118,70
20,55.03,-32997.01,-174.587354,0.776266,-0.705110,-1.192504,55.026455026455025,42.2825,189,21
146,55.00,-16769.01,-209.612625,0.752905,-0.826045,-1.065582,55.000000000000007,19.9609,80,147
65,55.00,-22181.82,-184.848500,0.775896,-0.688149,-1.048173,55.000000000000007,29.6387,120,66
63,55.00,-21614.69,-180.122417,0.783135,-0.674605,-1.035964,55.000000000000007,29.4556,120,64
62,55.00,-21614.69,-180.122417,0.783135,-0.674605,-1.035964,55.000000000000007,29.4556,120,63
91,54.95,-21617.23,-194.749820,0.765801,-0.815464,-1.112833,54.954954954954957,25.4683,111,92
59,54.92,-22116.14,-181.279836,0.778333,-0.727845,-1.066250,54.918032786885249,28.4955,122,60
75,54.70,-22819.24,-195.036239,0.758614,-0.922206,-1.185246,54.700854700854705,24.3248,117,76
74,54.70,-22843.75,-195.245726,0.757597,-0.922283,-1.146646,54.700854700854705,24.3489,117,75
67,54.70,-22643.48,-193.534017,0.765425,-0.777937,-1.112617,54.700854700854705,27.6744,117,68
93,54.63,-22115.07,-204.769167,0.759702,-0.775081,-1.184571,54.629629629629626,26.8627,108,94
71,54.62,-23626.77,-198.544286,0.755421,-0.924747,-1.174640,54.621848739495796,25.1164,119,72
61,54.55,-23177.99,-191.553636,0.770195,-0.690471,-1.117349,54.54545454545454,30.8602,121,62
18,54.50,-36695.09,-183.475450,0.760661,-0.790070,-1.336761,54.500000000000007,43.4811,200,19
22,54.49,-33572.75,-188.610955,0.766085,-0.693881,-1.254664,54.49438202247191,42.4846,178,23
32,54.49,-30959.56,-198.458718,0.762893,-0.690047,-1.248631,54.487179487179482,39.3884,156,33
90,54.46,-22982.76,-205.203214,0.750620,-0.863857,-1.166951,54.464285714285708,25.9231,112,91
26,54.44,-32685.03,-193.402544,0.761779,-0.760423,-1.285342,54.437869822485204,39.3021,169,27
31,54.43,-31235.65,-197.693987,0.758628,-0.699961,-1.233987,54.430379746835442,39.6910,158,32
21,54.40,-34724.95,-190.796429,0.758942,-0.737844,-1.277488,54.395604395604394,42.2362,182,22
78,54.39,-23405.73,-205.313421,0.747355,-0.895834,-1.144940,54.385964912280706,25.6845,114,79
98,54.37,-23004.34,-223.343107,0.747402,-0.749596,-1.252409,54.368932038834949,28.4989,103,99
145,54.32,-18406.98,-227.246667,0.733271,-0.840681,-1.186699,54.320987654320987,21.5292,81,146
144,54.32,-18406.98,-227.246667,0.733271,-0.840681,-1.186699,54.320987654320987,21.5292,81,145
30,54.32,-31647.98,-195.357901,0.763645,-0.702805,-1.286191,54.320987654320987,40.0522,162,31
68,54.31,-23715.09,-204.440431,0.751947,-0.786293,-1.180855,54.310344827586206,28.6761,116,69
33,54.25,-31656.88,-206.907712,0.756575,-0.715884,-1.290856,54.248366013071895,39.2850,153,34
73,54.24,-24343.46,-206.300508,0.743566,-0.926881,-1.228191,54.237288135593218,25.8187,118,74
72,54.24,-24322.43,-206.122288,0.743685,-0.926822,-1.226947,54.237288135593218,25.7980,118,73
66,54.24,-24153.18,-204.687966,0.754695,-0.707001,-1.175695,54.237288135593218,31.4150,118,67
96,54.21,-23505.03,-219.673178,0.749461,-0.741672,-1.235833,54.205607476635507,29.3472,107,97
126,54.02,-20362.76,-234.054713,0.739145,-0.768923,-1.196219,54.022988505747129,24.9551,87,127
29,53.99,-33131.42,-203.260245,0.753722,-0.712721,-1.346993,53.987730061349694,41.3462,163,30
28,53.99,-33032.81,-202.655276,0.755679,-0.711949,-1.344661,53.987730061349694,41.2678,163,29
89,53.98,-24511.41,-216.915133,0.735207,-0.871715,-1.247094,53.982300884955748,27.3981,113,90
88,53.98,-24536.48,-217.136991,0.734697,-0.873699,-1.247094,53.982300884955748,27.3799,113,89
100,53.85,-24180.85,-232.508173,0.733271,-0.899563,-1.374732,53.846153846153847,26.1740,104,101
35,53.74,-32346.92,-220.047075,0.738513,-0.720249,-1.361011,53.741496598639458,39.8980,147,36
112,53.68,-22517.72,-237.028632,0.722542,-0.854529,-1.384631,53.684210526315788,25.6601,95,113
143,53.66,-20041.95,-244.414024,0.714298,-0.853005,-1.286981,53.658536585365859,23.1029,82,144
42,53.62,-32000.02,-231.884203,0.714676,-0.818616,-1.429277,53.623188405797109,36.6307,138,43
27,53.61,-34830.00,-209.819277,0.744595,-0.772454,-1.408402,53.614457831325304,41.2313,166,28
133,53.57,-20960.91,-249.534643,0.718853,-0.834751,-1.318764,53.571428571428569,24.3820,84,134
132,53.57,-20956.44,-249.481429,0.718896,-0.834722,-1.318620,53.571428571428569,24.3777,84,133
87,53.57,-25399.24,-226.778929,0.725020,-0.877827,-1.308639,53.571428571428569,28.2094,112,88
86,53.57,-25396.32,-226.752857,0.725052,-0.877815,-1.314333,53.571428571428569,28.2065,112,87
