Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,inp_force_opt
1,40.91,-14139.64,-642.710909,0.419518,-0.716603,-2.632032,40.909090909090914,19.5253,22,2
0,40.91,-14139.64,-642.710909,0.419518,-0.716603,-2.632032,40.909090909090914,19.5253,22,1
