Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpPeriod
137,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,139
136,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,138
135,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,137
134,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,136
133,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,135
132,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,134
131,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,133
130,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,132
129,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,131
128,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,130
127,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,129
126,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,128
125,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,127
124,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,126
123,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,125
122,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,124
121,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,123
120,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,122
119,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,121
118,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,120
117,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,119
116,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,118
115,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,117
114,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,116
113,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,115
112,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,114
111,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,113
110,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,112
109,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,111
108,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,110
107,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,109
106,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,108
105,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,107
104,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,106
103,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,105
102,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,104
101,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,103
100,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,102
99,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,101
98,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,100
97,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,99
96,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,98
95,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,97
94,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,96
93,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,95
92,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,94
91,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,93
90,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,92
89,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,91
88,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,90
87,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,89
86,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,88
85,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,87
84,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,86
83,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,85
82,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,84
81,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,83
80,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,82
79,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,81
78,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,80
77,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,79
76,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,78
75,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,77
74,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,76
73,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,75
72,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,74
71,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,73
70,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,72
69,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,71
68,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,70
67,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,69
66,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,68
65,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,67
64,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,66
63,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,65
62,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,64
61,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,63
60,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,62
59,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,61
58,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,60
57,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,59
56,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,58
55,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,57
54,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,56
53,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,55
