Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpPeriod
108,-1.47,-10343.96,-220.084255,0.704278,-0.840237,-1.469300,0,12.1600,47,157
11,-1.51,-13960.71,-202.329130,0.705238,-0.661579,-1.509108,0,20.4202,69,53
40,-1.53,-11118.01,-236.553404,0.690606,-0.828127,-1.528800,0,13.1615,47,156
66,-1.54,-13563.93,-199.469559,0.706740,-0.674700,-1.535579,0,19.3759,68,50
49,-1.60,-10833.48,-235.510435,0.682577,-0.852588,-1.601736,0,12.5512,46,158
95,-1.63,-10746.15,-223.878125,0.676390,-0.687817,-1.630700,0,15.4549,48,106
44,-1.68,-15110.52,-215.864571,0.677356,-0.654586,-1.678015,0,22.2482,70,49
10,-1.70,-14918.66,-210.121972,0.657622,-0.743733,-1.701117,0,20.0591,71,62
60,-1.76,-14989.03,-208.180972,0.653387,-0.713348,-1.759284,0,20.9620,72,67
114,-1.79,-11049.35,-225.496939,0.655068,-0.681950,-1.785416,0,15.9809,49,108
88,-1.83,-11653.24,-242.775833,0.643159,-0.694099,-1.829130,0,16.5591,48,107
87,-1.83,-12681.67,-253.633400,0.619030,-0.713406,-1.831140,0,17.5328,50,109
24,-1.90,-13077.04,-290.600889,0.628602,-0.895123,-1.896526,0,14.4306,45,154
50,-2.01,-16746.02,-235.859437,0.621877,-0.739201,-2.005537,0,22.6000,71,69
29,-2.01,-13246.40,-294.364444,0.605418,-0.895504,-2.006072,0,14.6093,45,152
20,-2.19,-14502.07,-315.262391,0.583956,-0.834256,-2.194017,0,16.9442,46,150
35,-2.20,-14540.33,-285.104510,0.604408,-0.771243,-2.200645,0,18.1239,51,142
103,-2.46,-16936.96,-352.853333,0.541913,-0.830139,-2.456738,0,19.7730,48,149
70,-2.50,-16288.70,-354.102174,0.535508,-0.913977,-2.502749,0,17.6019,46,151
